,body_title,Tags
1070,"['noted', 'many', 'java', 'method', 'oracle', 'jdk', 'use', 'objectsrequirenonnull', 'internally', 'throw', 'nullpointerexception', 'given', 'object', 'argument', 'null', 'public', 'static', 'requirenonnullt', 'obj', 'obj', 'null', 'throw', 'new', 'nullpointerexception', 'return', 'obj', 'nullpointerexception', 'thrown', 'anyway', 'null', 'object', 'dereferenced', 'one', 'extra', 'null', 'check', 'throw', 'nullpointerexception', 'one', 'obvious', 'answer', 'benefit', 'make', 'code', 'readable', 'agree', 'I', 'keen', 'know', 'reason', 'using', 'objectsrequirenonnull', 'beginning', 'method', 'one', 'use', 'objectsrequirenonnull']","['java', 'java']"
1071,"['center', 'popup', 'window', 'opened', 'via', 'javascript', 'windowopen', 'function', 'center', 'screen', 'variable', 'currently', 'selected', 'screen', 'resolution', 'center', 'popup', 'window', 'screen']",['javascript']
1072,"['deleting', 'key', 'dictionary', 'use', 'key', 'mydict', 'del', 'mydictkey', 'one', 'line', 'way', 'remove', 'key', 'python', 'dictionary']",['python']
1073,"['data', 'accessed', 'via', 'http', 'request', 'sent', 'back', 'server', 'comma', 'separated', 'format', 'following', 'code', 'site', 'wwwexamplecom', 'hdr', 'useragent', 'mozilla', 'req', 'urllibrequestsiteheadershdr', 'page', 'urlliburlopenreq', 'soup', 'beautifulsouppage', 'soup', 'soupgettext', 'textstrsoup', 'content', 'text', 'follows', 'april', 'may', 'june', 'july', 'save', 'data', 'csv', 'file', 'know', 'something', 'along', 'line', 'following', 'iterate', 'line', 'line', 'import', 'stringio', 'stringiostringiotext', 'line', 'I', 'unsure', 'properly', 'write', 'line', 'csv', 'edit', 'thanks', 'feedback', 'suggested', 'solution', 'wa', 'rather', 'simple', 'seen', 'solution', 'import', 'stringio', 'stringiostringiotext', 'openfilenamecsv', 'w', 'f', 'line', 'fwriteline', 'write', 'csv', 'line', 'line']","['python', 'string', 'io']"
1074,"['I', 'trying', 'run', 'two', 'asynctasks', 'time', 'platform', 'android', 'htc', 'hero', 'however', 'first', 'get', 'executed', 'simple', 'snippet', 'describe', 'problem', 'public', 'class', 'androidjunk', 'extends', 'activity', 'class', 'printertask', 'extends', 'asynctaskstring', 'void', 'void', 'protected', 'void', 'doinbackgroundstring', 'x', 'true', 'systemoutprintlnx', 'try', 'threadsleep', 'catch', 'interruptedexception', 'ie', 'ieprintstacktrace', 'override', 'public', 'void', 'oncreatebundle', 'savedinstancestate', 'superoncreatesavedinstancestate', 'setcontentviewrlayoutmain', 'new', 'printertaskexecutebar', 'bar', 'bar', 'new', 'printertaskexecutefoo', 'foo', 'foo', 'systemoutprintlnoncreate', 'done', 'output', 'expect', 'oncreate', 'done', 'bar', 'bar', 'bar', 'foo', 'foo', 'foo', 'bar', 'bar', 'bar', 'foo', 'foo', 'foo', 'however', 'get', 'oncreate', 'done', 'bar', 'bar', 'bar', 'bar', 'bar', 'bar', 'bar', 'bar', 'bar', 'second', 'asynctask', 'never', 'get', 'executed', 'change', 'order', 'execute', 'statement', 'foo', 'task', 'produce', 'output', 'missing', 'something', 'obvious', 'andor', 'something', 'stupid', 'possible', 'run', 'two', 'asynctasks', 'time', 'edit', 'realized', 'phone', 'question', 'run', 'android', 'updated', 'problem', 'descr', 'accordingly', 'problem', 'htc', 'hero', 'running', 'android', 'hmmm', 'running', 'multiple', 'asynctasks', 'time', 'possible']",['android']
1075,"['several', 'output', 'listener', 'implementing', 'outputstream', 'either', 'printstream', 'writing', 'stdout', 'file', 'writing', 'memory', 'output', 'destination', 'therefore', 'specified', 'outputstream', 'argument', 'method', 'received', 'string', 'best', 'way', 'write', 'stream', 'use', 'writerwritemessagegetbytes', 'give', 'byte', 'destination', 'stream', 'character', 'stream', 'convert', 'automatically', 'need', 'use', 'bridge', 'stream', 'instead', 'write', 'string', 'output', 'stream']","['java', 'io']"
1076,"['working', 'entity', 'framework', 'code', 'first', 'mvc', 'created', 'application', 'individual', 'user', 'account', 'authentication', 'wa', 'given', 'account', 'controller', 'along', 'required', 'class', 'code', 'needed', 'get', 'indiv', 'user', 'account', 'authentication', 'work', 'among', 'code', 'already', 'place', 'wa', 'public', 'class', 'applicationdbcontext', 'identitydbcontextapplicationuser', 'public', 'applicationdbcontext', 'basedxcontext', 'throwifvschema', 'false', 'public', 'static', 'applicationdbcontext', 'create', 'return', 'new', 'applicationdbcontext', 'went', 'ahead', 'created', 'context', 'using', 'code', 'first', 'following', 'public', 'class', 'dxcontext', 'dbcontext', 'public', 'dxcontext', 'basedxcontext', 'public', 'dbsetapplicationuser', 'user', 'get', 'set', 'public', 'dbsetidentityrole', 'role', 'get', 'set', 'public', 'dbsetartist', 'artist', 'get', 'set', 'public', 'dbsetpaintings', 'painting', 'get', 'set', 'finally', 'following', 'seed', 'method', 'add', 'data', 'work', 'whilst', 'developing', 'protected', 'override', 'void', 'seeddxcontext', 'context', 'try', 'contextrolesanyr', 'rname', 'admin', 'var', 'store', 'new', 'rolestoreidentityrolecontext', 'var', 'manager', 'new', 'rolemanageridentityrolestore', 'var', 'role', 'new', 'identityrole', 'name', 'admin', 'managercreaterole', 'contextsavechanges', 'contextusersanyu', 'uusername', 'james', 'var', 'store', 'new', 'userstoreapplicationusercontext', 'var', 'manager', 'new', 'usermanagerapplicationuserstore', 'var', 'user', 'new', 'applicationuser', 'username', 'james', 'managercreateuser', 'changeasap', 'manageraddtoroleuserid', 'admin', 'contextsavechanges', 'string', 'userid', 'userid', 'contextusersfirstordefaultid', 'var', 'artist', 'new', 'listartist', 'new', 'artist', 'fname', 'salvador', 'lname', 'dali', 'imgurl', 'httpitinypiccomsstxxnjpg', 'urlfriendly', 'salvadordali', 'verified', 'true', 'applicationuserid', 'userid', 'artistsforeacha', 'contextartistsadda', 'contextsavechanges', 'var', 'painting', 'new', 'listpainting', 'new', 'painting', 'title', 'persistence', 'memory', 'imgurl', 'httpitinypiccomxxtssnjpg', 'artistid', 'verified', 'true', 'applicationuserid', 'userid', 'paintingsforeachp', 'contextpaintingsaddp', 'contextsavechanges', 'catch', 'dbentityvalidationexception', 'ex', 'foreach', 'var', 'validationerrors', 'exentityvalidationerrors', 'foreach', 'var', 'validationerror', 'validationerrorsvalidationerrors', 'tracetraceinformationproperty', 'error', 'validationerrorpropertyname', 'validationerrorerrormessage', 'solution', 'build', 'fine', 'try', 'access', 'controller', 'requires', 'access', 'database', 'get', 'following', 'error', 'dxdomaincontextidentityuserlogin', 'entitytype', 'identityuserlogin', 'ha', 'key', 'defined', 'define', 'key', 'entitytype', 'dxdomaincontextidentityuserrole', 'entitytype', 'identityuserrole', 'ha', 'key', 'defined', 'define', 'key', 'entitytype', 'wrong', 'two', 'context', 'update', 'reading', 'augustos', 'reply', 'went', 'option', 'dxcontext', 'class', 'look', 'like', 'public', 'class', 'dxcontext', 'dbcontext', 'public', 'dxcontext', 'basedxcontext', 'remove', 'default', 'initializer', 'databasesetinitializerdxcontextnull', 'configurationlazyloadingenabled', 'false', 'configurationproxycreationenabled', 'false', 'public', 'dbsetuser', 'user', 'get', 'set', 'public', 'dbsetrole', 'role', 'get', 'set', 'public', 'dbsetartist', 'artist', 'get', 'set', 'public', 'dbsetpainting', 'painting', 'get', 'set', 'public', 'static', 'dxcontext', 'create', 'return', 'new', 'dxcontext', 'protected', 'override', 'void', 'onmodelcreatingdbmodelbuilder', 'modelbuilder', 'baseonmodelcreatingmodelbuilder', 'modelbuilderentityusertotableusers', 'modelbuilderentityroletotableroles', 'public', 'dbqueryt', 'queryt', 'class', 'return', 'settasnotracking', 'also', 'added', 'usercs', 'rolecs', 'class', 'look', 'like', 'public', 'class', 'user', 'public', 'int', 'id', 'get', 'set', 'public', 'string', 'fname', 'get', 'set', 'public', 'string', 'lname', 'get', 'set', 'public', 'class', 'role', 'public', 'int', 'id', 'set', 'get', 'public', 'string', 'name', 'set', 'get', 'wa', 'sure', 'would', 'need', 'password', 'property', 'user', 'since', 'default', 'applicationuser', 'ha', 'bunch', 'field', 'anyways', 'change', 'build', 'fine', 'get', 'error', 'application', 'ran', 'invalid', 'column', 'name', 'userid', 'userid', 'integer', 'property', 'artistcs', 'entitytype', 'identityuserlogin', 'ha', 'key', 'defined', 'define', 'key', 'entitytype']",['aspnetmvc']
1077,"['I', 'always', 'using', 'relativelayout', 'everytime', 'needed', 'view', 'container', 'flexibility', 'even', 'wanted', 'display', 'something', 'really', 'simple', 'ok', 'try', 'using', 'linearlayout', 'performancegood', 'practice', 'standpoint', 'thanks', 'relativelayout', 'expensive', 'linearlayout']","['android', 'performance']"
1078,"['build', 'tool', 'best', 'scala', 'pro', 'con', 'determine', 'one', 'use', 'project', 'pro', 'con', 'using', 'sbt', 'v', 'maven', 'scala', 'project']",[]
1079,"['using', 'jquery', 'get', 'input', 'element', 'ha', 'caret', 'cursor', 'focus', 'word', 'determine', 'input', 'ha', 'caret', 'focus', 'get', 'focused', 'element', 'jquery']","['javascript', 'jquery']"
1080,"['I', 'using', 'python', 'write', 'postgres', 'database', 'sqlstring', 'insert', 'hundred', 'namenameslugstatus', 'value', 'sqlstring', '+', 'hundred', '+', '+', 'hundredslug', '+', '+', 'status', '+', 'cursorexecutesqlstring', 'row', 'identical', 'get', 'following', 'error', 'psycopgintegrityerror', 'duplicate', 'key', 'value', 'violates', 'unique', 'constraint', 'hundredpkey', 'write', 'insert', 'unless', 'row', 'already', 'exists', 'sql', 'statement', 'I', 'seen', 'complex', 'statement', 'like', 'recommended', 'exists', 'select', 'invoice', 'invoiceid', 'update', 'invoice', 'set', 'billed', 'true', 'invoiceid', 'else', 'insert', 'invoice', 'invoiceid', 'billed', 'value', 'true', 'end', 'firstly', 'overkill', 'need', 'secondly', 'execute', 'one', 'simple', 'string', 'postgres', 'insert', 'doe', 'exist', 'already']",[]
1081,"['var', 'content', 'documentgetelementbyidcontents', 'var', 'content', '#contents', 'given', 'jquery', 'loaded', 'documentgetelementbyid', 'v', 'jquery']","['javascript', 'jquery']"
1082,"['set', 'column', 'spacing', 'recyclerview', 'using', 'gridlayoutmanager', 'setting', 'marginpadding', 'inside', 'layout', 'ha', 'effect', 'android', 'recyclerview', 'gridlayoutmanager', 'column', 'spacing']",['android']
1083,"['last', 'month', 'I', 'published', 'several', 'revision', 'app', 'unfortunately', 'keep', 'copy', 'old', 'apks', 'id', 'like', 'test', 'upgrade', 'old', 'version', 'new', 'version', 'way', 'download', 'google', 'copy', 'old', 'version', 'google', 'play', 'developer', 'console', 'show', 'old', 'apks', 'without', 'download', 'link', 'tried', 'real', 'apk', 'leecher', 'doe', 'let', 'choose', 'apk', 'version', 'want', 'download', 'I', 'able', 'even', 'temporarily', 'reactivate', 'old', 'version', 'developer', 'console', 'since', 'complains', 'earlier', 'version', 'possible', 'download', 'old', 'apk', 'app', 'google', 'play']",['android']
1084,"['installed', 'sql', 'server', 'express', 'home', 'server', 'I', 'trying', 'connect', 'visual', 'studio', 'desktop', 'pc', 'repeatedly', 'getting', 'wellknown', 'error', 'networkrelated', 'instancespecific', 'error', 'occurred', 'establishing', 'connection', 'sql', 'server', 'server', 'wa', 'found', 'wa', 'accessible', 'verify', 'instance', 'name', 'correct', 'sql', 'server', 'configured', 'allow', 'remote', 'connection', 'provider', 'named', 'pipe', 'provider', 'error', 'could', 'open', 'connection', 'sql', 'server', 'I', 'done', 'try', 'fix', 'run', 'sql', 'server', 'configuration', 'manager', 'server', 'enable', 'sql', 'server', 'browser', 'add', 'window', 'firewall', 'exception', 'server', 'tcp', 'port', 'local', 'subnet', 'verify', 'login', 'sql', 'server', 'instance', 'user', 'I', 'logged', 'desktop', 'verify', 'I', 'using', 'window', 'authentication', 'sql', 'server', 'instance', 'repeatedly', 'restart', 'sql', 'server', 'whole', 'dang', 'server', 'pull', 'hair', 'get', 'sql', 'server', 'express', 'allow', 'remote', 'connection', 'enable', 'remote', 'connection', 'sql', 'server', 'express']",['sqlserver']
1085,"['local', 'branch', 'named', 'mylocalbranch', 'track', 'remote', 'branch', 'originmyremotebranch', 'remote', 'branch', 'ha', 'updated', 'mylocalbranch', 'want', 'pull', 'change', 'git', 'pull', 'origin', 'myremotebranchmylocalbranch', 'correct', 'way', 'update', 'local', 'branch', 'change', 'tracked', 'remote', 'branch']",['git']
1086,"['would', 'like', 'implement', 'switch', 'button', 'androidwidgetswitch', 'available', 'api', 'v', 'switch', 'androidid+idswitch', 'androidlayoutwidthwrapcontent', 'androidlayoutheightwrapcontent', 'androidtextswitch', 'I', 'sure', 'add', 'event', 'listener', 'button', 'onclick', 'listener', 'would', 'know', 'toggled', 'androidwidgetswitch', 'onoff', 'event', 'listener']",['android']
1087,"['get', 'base', 'encryption', 'one', 'decrypt', 'base', 'string', 'purpose', 'used', 'http', 'basic', 'auth', 'like', 'telling', 'someone', 'password', 'reversed', 'olleh', 'people', 'seeing', 'olleh', 'know', 'original', 'password', 'wa', 'hello', 'purpose', 'base', 'encoding', 'used', 'http', 'basic', 'authentication']",[]
1088,"['tableview', 'sometimes', 'might', 'result', 'list', 'would', 'like', 'put', 'something', 'say', 'result', 'result', 'either', 'label', 'one', 'table', 'view', 'cell', 'easiest', 'way', 'would', 'try', 'label', 'behind', 'tableview', 'hide', 'one', 'two', 'based', 'result', 'since', 'I', 'working', 'tableviewcontroller', 'normal', 'viewcontroller', 'I', 'sure', 'smart', 'doable', 'I', 'also', 'using', 'parse', 'subclassing', 'pfquerytableviewcontroller', 'interface', 'tableviewcontroller', 'pfquerytableviewcontroller', 'provide', 'additional', 'detail', 'needed', 'let', 'know', 'tableviewcontroller', 'scene', 'storyboard', 'edit', 'per', 'midhun', 'mp', 'code', 'I', 'using', 'nsintegernumberofsectionsintableviewuitableview', 'tableview', 'nsinteger', 'numofsections', 'selfstringarray', 'count', 'selftableviewseparatorstyle', 'uitableviewcellseparatorstylesingleline', 'numofsections', 'yourtableviewbackgroundview', 'nil', 'selftableviewbackgroundview', 'nil', 'else', 'uilabel', 'nodatalabel', 'uilabel', 'alloc', 'initwithframecgrectmake', 'selftableviewboundssizewidth', 'selftableviewboundssizeheight', 'nodatalabeltext', 'data', 'available', 'nodatalabeltextcolor', 'uicolor', 'blackcolor', 'nodatalabeltextalignment', 'nstextalignmentcenter', 'yourtableviewbackgroundview', 'nodatalabel', 'yourtableviewseparatorstyle', 'uitableviewcellseparatorstylenone', 'selftableviewbackgroundview', 'nodatalabel', 'selftableviewseparatorstyle', 'uitableviewcellseparatorstylenone', 'return', 'numofsections', 'view', 'I', 'getting', 'still', 'ha', 'separator', 'line', 'get', 'feeling', 'small', 'change', 'I', 'sure', 'separator', 'line', 'showing', 'table', 'view', 'result', 'display', 'result', 'screen']","['io', 'objectivec']"
1089,"['python', 'code', 'split', 'comma', 'doe', 'strip', 'whitespace', 'string', 'blah', 'lot', 'space', 'mylist', 'stringsplit', 'print', 'mylist', 'blah', 'lot', 'space', 'would', 'rather', 'end', 'whitespace', 'removed', 'like', 'blah', 'lot', 'space', 'aware', 'could', 'loop', 'list', 'strip', 'item', 'python', 'I', 'guessing', 'quicker', 'easier', 'elegant', 'way', 'split', 'comma', 'strip', 'whitespace', 'python']",['python']
1090,"['trying', 'print', 'multiline', 'message', 'r', 'example', 'printfile', 'suppliednusage', 'program', 'ffilenamequote', 'get', 'output', 'file', 'suppliednusage', 'program', 'ffilename', 'instead', 'desired', 'file', 'supplied', 'usage', 'program', 'ffilename', 'printing', 'newlines', 'print', 'r']",[]
1091,"['yes', 'short', 'would', 'like', 'know', 'seeing', 'front', 'key', 'value', 'rendering', 'form', 'form', 'ha', 'checkbox', 'particular', 'label', 'one', 'text', 'field', 'ip', 'address', 'creating', 'dictionary', 'key', 'label', 'hardcoded', 'listkey', 'value', 'dictionary', 'taken', 'form', 'input', 'listvalue', 'dictionary', 'created', 'preceded', 'value', 'sample', 'output', 'dictionary', 'broadcast', 'uon', 'arp', 'webserver', 'ipaddr', 'dns', 'someone', 'please', 'explain', 'wrong', 'getting', 'error', 'simulate', 'similar', 'method', 'pyscripter', 'suggestion', 'improve', 'code', 'welcome', 'thank', '#usrbinenv', 'python', 'import', 'webapp', 'import', 'itertools', 'import', 'cgi', 'form', 'form', 'methodpost', 'firewall', 'brbr', 'select', 'nameprofiles', 'option', 'valueprofile', 'option', 'option', 'valueprofile', 'option', 'option', 'valueprofile', 'option', 'select', 'brbr', 'check', 'box', 'implement', 'particular', 'policy', 'brbr', 'label', 'allow', 'broadcast', 'input', 'typecheckbox', 'namebroadcast', 'label', 'brbr', 'label', 'allow', 'arp', 'input', 'typecheckbox', 'namearp', 'labelbrbr', 'label', 'allow', 'web', 'traffic', 'external', 'address', 'internal', 'webserver', 'input', 'typecheckbox', 'namewebserver', 'labelbrbr', 'label', 'allow', 'dns', 'input', 'typecheckbox', 'namedns', 'labelbrbr', 'label', 'block', 'particular', 'internet', 'protocol', 'address', 'input', 'typetext', 'nameipaddr', 'labelbrbr', 'input', 'typesubmit', 'form', 'dictionarymain', 'class', 'mainhandlerwebapprequesthandler', 'def', 'getself', 'selfresponseoutwriteform', 'def', 'postself', '#', 'get', 'parameter', 'form', 'profile', 'selfrequestgetprofiles', 'broadcast', 'selfrequestgetbroadcast', 'arp', 'selfrequestgetarp', 'webserver', 'selfrequestgetwebserver', 'dns', 'selfrequestgetdns', 'ipaddr', 'selfrequestgetipaddr', '#', 'create', 'dictionary', 'parameter', 'listvalue', 'broadcast', 'arp', 'webserver', 'dns', 'ipaddr', 'listkey', 'broadcast', 'arp', 'webserver', 'dns', 'ipaddr', '#selfresponseheaderscontenttype', 'textplain', '#selfresponseoutwriteprofile', '#', 'map', 'two', 'list', 'dictionary', 'using', 'itertools', 'adict', 'dictziplistkeylistvalue', 'selfresponseheaderscontenttype', 'textplain', 'selfresponseoutwriteadict', 'profile', 'dictionarymain', 'dictionarymainprofile', 'dictionarymainprofile', 'adict', '#selfresponseheaderscontenttype', 'textplain', '#selfresponseoutwritedictionarymain', 'def', 'escapehtmls', 'return', 'cgiescapes', 'quote', 'true', 'app', 'webappwsgiapplication', 'mainhandler', 'debugtrue', 'doe', 'symbol', 'mean', 'front', 'string', 'value']",['python']
1092,"['razor', 'encodes', 'string', 'default', 'special', 'syntax', 'rendering', 'without', 'encoding', 'aspnet', 'mvc', 'razor', 'render', 'without', 'encoding']","['c_sharp', 'net', 'aspnet', 'aspnetmvc']"
1093,"['difference', 'autotools', 'cmake', 'scons', 'difference', 'autotools', 'cmake', 'scons']",[]
1094,"['machine', 'learning', 'classification', 'problem', 'categorical', 'variable', 'must', 'use', 'one', 'hot', 'encoding', 'want', 'use', 'classifier', 'classification', 'pas', 'data', 'classifier', 'without', 'encoding', 'trying', 'following', 'feature', 'selection', 'read', 'train', 'file', 'numrowstoread', 'trainsmall', 'pdreadcsvdatasettraincsv', 'nrowsnumrowstoread', 'change', 'type', 'categorical', 'feature', 'category', 'noncategorialfeatures', 'origdestinationdistance', 'srchadultscnt', 'srchchildrencnt', 'srchrmcnt', 'cnt', 'categoricalfeature', 'listtrainsmallcolumns', 'categoricalfeature', 'noncategorialfeatures', 'trainsmallcategoricalfeature', 'trainsmallcategoricalfeatureastypecategory', 'use', 'one', 'hot', 'encoding', 'trainsmallwithdummies', 'pdgetdummiestrainsmall', 'sparsetrue', 'problem', 'rd', 'part', 'often', 'get', 'stuck', 'although', 'using', 'strong', 'machine', 'thus', 'without', 'one', 'hot', 'encoding', 'cannot', 'feature', 'selection', 'determining', 'importance', 'feature', 'recommend', 'one', 'hot', 'encode', 'python']",['python']
1095,"['github', 'easy', 'way', 'navigate', 'earliest', 'commit', 'large', 'open', 'source', 'project', 'project', 'ha', 'commits', 'today', 'want', 'press', 'older', 'button', 'commit', 'history', 'page', 'hundred', 'hundred', 'time', 'get', 'initial', 'commit', 'first', 'commit', 'navigate', 'earliest', 'commit', 'github', 'repository']",[]
1096,"['I', 'spent', 'day', 'trying', 'launch', 'android', 'program', 'even', 'hello', 'world', 'give', 'error', 'connection', 'adb', 'severe', 'error', 'ha', 'occurred', 'I', 'running', 'eclipse', 'v', 'galileo', 'google', 'apis', 'window', 'xp', 'machine', 'I', 'used', 'trick', 'find', 'web', 'command', 'line', 'adb', 'killserver', 'ddms', 'reset', 'adb', 'started', 'emulator', 'eclipse', 'searched', 'port', 'used', 'program', 'going', 'magic', 'combination', 'version', 'eclipse', 'java', 'adb', 'emulator', 'whatever', 'else', 'work', 'error', 'connection', 'adb', 'severe', 'error', 'ha', 'occurred']",['android']
1097,"['I', 'trying', 'write', 'object', 'json', 'aspnet', 'mvc', 'view', 'using', 'razor', 'like', 'script', 'typetextjavascript', 'var', 'potentialattendees', 'jsonencodemodelpotentialattendees', 'script', 'problem', 'output', 'json', 'encoded', 'browser', 'doe', 'like', 'example', 'script', 'typetextjavascript', 'var', 'potentialattendees', 'quotnamequotquotsamuel', 'jackquot', 'script', 'get', 'razor', 'emit', 'unencoded', 'json', 'write', 'unencoded', 'json', 'view', 'using', 'razor']","['aspnetmvc', 'json']"
1098,"['port', 'operation', 'rebol', 'asynchronous', 'way', 'find', 'synchronous', 'communication', 'calling', 'wait', 'problem', 'calling', 'wait', 'case', 'check', 'event', 'open', 'port', 'even', 'port', 'block', 'passed', 'wait', 'call', 'responding', 'event', 'handler', 'readwrite', 'could', 'done', 'one', 'event', 'handler', 'could', 'result', 'recursive', 'call', 'wait', 'get', 'around', 'avoiding', 'recursion', 'readingwriting', 'port', 'synchronously']",['io']
1099,"['bunch', 'angular', 'module', 'declared', 'app', 'originally', 'started', 'declaring', 'using', 'chained', 'syntax', 'like', 'angularmodulemymodule', 'controllermyctrl', 'dep', 'functiondep', 'servicemyservice', 'dep', 'functiondep', 'decided', 'wa', 'easy', 'read', 'started', 'declaring', 'using', 'module', 'variable', 'like', 'var', 'mod', 'angularmodulemymodule', 'modcontrollermyctrl', 'dep', 'functiondep', 'modservicemyservice', 'dep', 'functiondep', 'second', 'syntax', 'seems', 'lot', 'readable', 'complaint', 'syntax', 'leaf', 'mod', 'variable', 'global', 'scope', 'ever', 'variable', 'named', 'mod', 'would', 'overridden', 'next', 'one', 'issue', 'associated', 'global', 'variable', 'question', 'best', 'way', 'would', 'better', 'something', 'like', 'function', 'var', 'mod', 'angularmodulemymod', 'modcontrollermyctrl', 'dep', 'functiondep', 'modservicemyservice', 'dep', 'functiondep', 'doe', 'even', 'matter', 'enough', 'care', 'curious', 'know', 'best', 'practice', 'module', 'declaration', 'thanks', 'advance', 'angularjs', 'best', 'practice', 'module', 'declaration']",[]
1100,"['I', 'got', 'simple', 'hello', 'world', 'example', 'I', 'trying', 'compile', 'x', 'named', 'hwcpp', '#include', 'iostream', '#include', 'string', 'using', 'namespace', 'std', 'int', 'main', 'cout', 'hello', 'world', 'endl', 'return', 'id', 'like', 'compile', 'using', 'gcc', 'I', 'success', 'id', 'also', 'like', 'hear', 'option', 'like', 'using', 'xcode', 'compiling', 'simple', 'hello', 'world', 'program', 'x', 'via', 'command', 'line']",['c_plus_plus']
1101,"['looking', 'efficient', 'way', 'remove', 'element', 'javascript', 'array', 'present', 'another', 'array', 'array', 'var', 'myarray', 'b', 'c', 'e', 'f', 'g', 'one', 'var', 'toremove', 'b', 'c', 'g', 'want', 'operate', 'myarray', 'leave', 'state', 'e', 'f', 'jquery', 'I', 'using', 'grep', 'inarray', 'work', 'well', 'myarray', 'grepmyarray', 'functionvalue', 'return', 'inarrayvalue', 'toremove', 'pure', 'javascript', 'way', 'without', 'looping', 'splicing', 'remove', 'element', 'contained', 'another', 'array']","['javascript', 'array']"
1102,"['select', 'last', 'row', 'mysql', 'table', 'I', 'inserting', 'data', 'need', 'retrieve', 'column', 'value', 'previous', 'row', 'autoincrement', 'table', 'select', 'last', 'row', 'mysql']",['mysql']
1103,"['want', 'create', 'clone', 'structure', 'multiterabyte', 'file', 'server', 'know', 'cp', 'parent', 'move', 'file', 'parent', 'structure', 'way', 'copy', 'directory', 'structure', 'intact', 'want', 'copy', 'linux', 'system', 'file', 'server', 'cifs', 'mounted', 'copy', 'folder', 'structure', 'without', 'file', 'one', 'location', 'another']",['linux']
1104,"['form', 'one', 'select', 'two', 'input', 'field', 'element', 'vertically', 'aligned', 'unfortunately', 'cannot', 'get', 'equal', 'width', 'element', 'code', 'select', 'namename', 'stylewidthpx', 'optionvalueoption', 'optionvalueoption', 'selectbr', 'input', 'typetext', 'nameid', 'stylewidthpxbr', 'input', 'typetext', 'nameid', 'stylewidthpx', 'example', 'best', 'width', 'select', 'element', 'px', 'course', 'tried', 'px', 'difference', 'major', 'think', 'depends', 'resolution', 'various', 'computer', 'browser', 'since', 'element', 'equal', 'width', 'sometimes', 'think', 'difference', 'px', 'I', 'tried', 'set', 'element', 'div', 'table', 'row', 'doe', 'help', 'q', 'could', 'get', 'precisely', 'equal', 'width', 'element', 'get', 'equal', 'width', 'input', 'select', 'field']","['html', 'cs']"
1105,"['implemented', 'app', 'mitigation', 'csrf', 'attack', 'following', 'information', 'read', 'blog', 'post', 'around', 'internet', 'particular', 'post', 'driver', 'implementation', 'best', 'practice', 'aspnet', 'mvc', 'aspnet', 'web', 'tool', 'developer', 'content', 'team', 'anatomy', 'crosssite', 'request', 'forgery', 'attack', 'phil', 'haack', 'blog', 'antiforgerytoken', 'aspnet', 'mvc', 'framework', 'htmlantiforgerytoken', 'validateantiforgerytoken', 'attribute', 'david', 'hayden', 'blog', 'basically', 'article', 'recommendation', 'say', 'prevent', 'csrf', 'attack', 'anybody', 'implement', 'following', 'code', 'add', 'validateantiforgerytoken', 'every', 'action', 'accept', 'post', 'http', 'verb', 'httppost', 'validateantiforgerytoken', 'public', 'actionresult', 'someaction', 'somemodel', 'model', 'add', 'htmlantiforgerytoken', 'helper', 'inside', 'form', 'submits', 'data', 'server', 'div', 'styletextalignright', 'padding', 'px', 'htmlantiforgerytoken', 'input', 'typesubmit', 'idbtnsave', 'valuesave', 'div', 'anyway', 'part', 'app', 'ajax', 'post', 'jquery', 'server', 'without', 'form', 'happens', 'example', 'letting', 'user', 'click', 'image', 'specific', 'action', 'suppose', 'table', 'list', 'activity', 'image', 'column', 'table', 'say', 'mark', 'activity', 'completed', 'user', 'click', 'activity', 'ajax', 'post', 'following', 'sample', 'amarkasdoneclickfunction', 'event', 'eventpreventdefault', 'ajax', 'type', 'post', 'datatype', 'html', 'url', 'thisattrrel', 'data', 'success', 'function', 'response', 'use', 'htmlantiforgerytoken', 'case', 'include', 'helper', 'call', 'inside', 'data', 'parameter', 'ajax', 'call', 'sorry', 'long', 'post', 'thanks', 'much', 'helping', 'edit', 'per', 'jayrdub', 'answer', 'used', 'following', 'way', 'amarkasdoneclickfunction', 'event', 'eventpreventdefault', 'ajax', 'type', 'post', 'datatype', 'html', 'url', 'thisattrrel', 'data', 'addantiforgerytoken', 'id', 'parseintthisattrtitle', 'success', 'function', 'response', 'jquery', 'ajax', 'call', 'htmlantiforgerytoken']","['aspnetmvc', 'aspnetmvc']"
